id_code	name_full	type_id	name_short	name_sort	attr_ref	modified_datetime_iso	is_deprecated	rib_taxonomy_id	related_count	notes	modified_user	uri_pattern	parent_id
2235	Stone: Purbeck marble	2000	Purbeck marble	Stone: Purbeck marble	https://www.eagle-network.eu/voc/material/lod/68	2025-02-14T19:34:18Z	False	16700	111		simona		2258
2234	Plomo	2000	Plomo	Metal: Lead		2024-08-01T00:39:21Z	True	0	0				0
2233	Plomb, Bronze	2000	Plomb, Bronze	Metal: Lead, Bronze		2024-08-01T00:39:21Z	True	0	0				0
2232	Plomb	2000	Plomb	Metal: Lead		2024-08-01T00:39:21Z	True	0	0				0
2231	Plata, oro	2000	Plata, oro	Metal: Silver, Gold		2024-08-01T00:39:21Z	True	0	0				0
2230	Pierre volcanique	2000	Pierre volcanique	Stone: volcanique		2024-08-01T00:39:21Z	True	0	0				0
2229	Pierre blanche	2000	Pierre blanche	Pierre blanche		2025-02-14T19:34:18Z	False	16693	0	Shouldn't this be grouped under stone?	Designer		0
2228	Pierre	2000	Pierre	Stone		2024-08-01T00:39:21Z	True	0	0				0
2227	Piedra Teselas	2000	Piedra Teselas	Stone: Tiles		2024-08-01T00:39:21Z	True	0	0				0
2226	Piedra Serpentina	2000	Piedra Serpentina	Stone: Serpentina		2024-08-01T00:39:21Z	True	0	0				0
2225	Piedra Plomo	2000	Piedra Plomo	Stone: Lead		2024-08-01T00:39:21Z	True	0	0				0
2224	Piedra Pizarra	2000	Piedra Pizarra	Stone: Pizarra		2024-08-01T00:39:21Z	True	0	0				0
2223	Piedra Ónice	2000	Piedra Ónice	Stone: Onyx		2024-08-01T00:39:21Z	True	0	0				0
2222	Piedra Mármol	2000	Piedra Mármol	Stone: Marble		2024-08-01T00:39:21Z	True	0	0				0
2221	Piedra Marfil	2000	Piedra Marfil	Stone, Ivory		2024-08-01T00:39:21Z	True	0	0				0
2220	Stone: Schist	2000	Schist	Stone: Schist	https://www.eagle-network.eu/voc/material/lod/32	2025-02-14T19:34:18Z	False	16683	42		simona		2258
2219	Piedra Jaspe	2000	Piedra Jaspe	Stone, Jaspe		2024-08-01T00:39:21Z	True	0	0				0
2218	Stone: Greywacke	2000	Greywacke	Stone: Greywacke	https://www.eagle-network.eu/voc/material/lod/736	2025-02-14T19:34:18Z	False	16704	4		simona		2258
2217	Piedra Granito	2000	Piedra Granito	Stone: Granite		2024-08-01T00:39:21Z	True	0	0				0
2216	Piedra Gneis	2000	Piedra Gneis	Stone: Gneiss		2024-08-01T00:39:21Z	True	0	0				0
2215	Piedra Estuco	2000	Piedra Estuco	Stone, Stucco		2024-08-01T00:39:21Z	True	0	0				0
2214	Piedra Esquisto / Pizarra	2000	Piedra Esquisto / Pizarra	Stone: Esquisto / Pizarra		2024-08-01T00:39:21Z	True	0	0				0
2213	Stone: Quartzite	2000	Quartzite	Stone: Quartzite	https://www.eagle-network.eu/voc/material/lod/51	2024-08-01T00:39:21Z	False	0	77				2258
2212	Piedra Conglomerado	2000	Piedra Conglomerado	Stone: Conglomerate		2024-08-01T00:39:21Z	True	0	0				0
2211	Piedra Caliza, calcárea	2000	Piedra Caliza, calcárea	Stone: Limestone, calcareous		2024-08-01T00:39:21Z	True	0	0				0
2210	Piedra caliza	2000	Piedra caliza	Stone: Limestone		2024-08-01T00:39:21Z	True	0	0				0
2209	Piedra Bronce	2000	Piedra Bronce	Stone, Bronze		2024-08-01T00:39:21Z	True	0	0				0
2208	Piedra Arenisca	2000	Piedra Arenisca	Stone: Arenisca		2024-08-01T00:39:21Z	True	0	0				0
2207	Piedra Amatista	2000	Piedra Amatista	Mineral: Amethyst		2024-08-01T00:39:21Z	True	0	0				0
2206	Piedra Alabastro	2000	Piedra Alabastro	Stone: Alabastro		2024-08-01T00:39:21Z	True	0	0				0
2205	Piedra	2000	Piedra	Stone		2024-08-01T00:39:21Z	True	0	0				0
2204	Pennant sandstone	2000	Pennant sandstone	Stone: Sandstone, Pennant		2024-08-01T00:39:21Z	True	0	0				0
2203	Pâte de verre	2000	Pâte de verre	Glass, molten		2024-08-01T00:39:21Z	True	0	0				0
2202	Other	2000	Other	Other		2024-08-01T00:39:21Z	True	0	0				0
2201	Oro	2000	Oro	Metal: gold		2024-08-01T00:39:21Z	True	0	0				0
2200	Oolitic limestone	2000	Oolitic limestone	Stone: Limestone: Oolitic		2024-08-01T00:39:21Z	True	0	0				0
2199	Stone: Oolitic Limestone	2000	Oolitic Limestone	Stone: Oolitic Limestone	https://www.eagle-network.eu/voc/material/lod/70	2025-02-14T19:34:18Z	False	16699	269		Designer		2258
2198	Oolith	2000	Oolith	Oolith		2024-08-01T00:39:21Z	True	0	0				0
2197	Oolite	2000	Oolite	Stone: Oolite		2024-08-01T00:39:21Z	True	0	0				0
2196	Onyx, Gold	2000	Onyx, Gold	Mineral: Onyx, Gold		2024-08-01T00:39:21Z	True	0	0				0
2195	Mineral: Onyx	2000	Onyx	Mineral: Onyx	https://www.eagle-network.eu/voc/material/lod/95	2025-02-14T19:34:18Z	False	16666	18		Designer		2392
2194	Oak	2000	Oak	Wood: Oak		2024-08-01T00:39:21Z	True	0	0				0
2193	Muschelkalk	2000	Muschelkalk	Shell		2024-08-01T00:39:21Z	True	0	0				0
2192	mural	2000	mural	mural		2024-08-01T00:39:21Z	True	0	0				0
2191	Stone: Mudstone	2000	Mudstone	Stone: Mudstone	https://www.eagle-network.eu/voc/material/lod/55	2025-02-14T19:34:18Z	False	16681	8		Designer		2258
2190	Stone: Sedimentary	2000	Sedimentary	Stone: Sedimentary	https://www.eagle-network.eu/voc/material/lod/55	2024-08-01T00:39:21Z	False	0	8		Designer		2258
2189	Stone: Millstone grit	2000	Millstone grit	Stone: Millstone grit	https://www.eagle-network.eu/voc/material/lod/2	2025-02-14T19:34:18Z	False	16740	48		Designer		2258
2188	Micaceous sandstone	2000	Micaceous sandstone	Stone: Sandstone, Micaceous		2024-08-01T00:39:21Z	True	0	0				0
2187	Stone: Metamorphic rock	2000	Metamorphic rock	Stone: Metamorphic rock	https://www.eagle-network.eu/voc/material/lod/33	2024-08-01T00:39:21Z	False	0	8				2258
2186	metamorphe Gesteine	2000	metamorphe Gesteine	Stone: Metamorphic rock		2024-08-01T00:39:21Z	True	0	0				0
2185	Metalle	2000	Metalle	Metal		2024-08-01T00:39:21Z	True	0	0				0
2184	Metal Plomo	2000	Metal Plomo	Metal: Lead		2024-08-01T00:39:21Z	True	0	0				0
2183	Metal Plata	2000	Metal Plata	Metal: Silver		2024-08-01T00:39:21Z	True	0	0				0
2182	Metal Oro	2000	Metal Oro	Metal: Gold		2024-08-01T00:39:21Z	True	0	0				0
2181	Metal Mármol	2000	Metal Mármol	Metal: Marble		2024-08-01T00:39:21Z	True	0	0				0
2180	Metal Latón	2000	Metal Latón	Metal: Brass		2024-08-01T00:39:21Z	True	0	0				0
2179	Metal Granito	2000	Metal Granito	Metal, Granite		2024-08-01T00:39:21Z	True	0	0				0
2178	Metal Cobre	2000	Metal Cobre	Metal: Copper		2024-08-01T00:39:21Z	True	0	0				0
2177	Metal Bronce	2000	Metal Bronce	Metal: Bronze		2024-08-01T00:39:21Z	True	0	0				0
2176	metal, sandstone	2000	metal, sandstone	metal, sandstone		2025-02-14T19:34:18Z	True	16682	0				0
2175	metal, limestone	2000	metal, limestone	metal, limestone		2024-08-01T00:39:21Z	True	0	0				0
2174	Metal	2000	Metal	Metal	https://www.eagle-network.eu/voc/material/lod/107	2025-02-14T19:34:18Z	False	16631	115				0
2173	Metal: Brass	2000	Brass	Metal: Brass	https://www.eagle-network.eu/voc/material/lod/114	2025-02-14T19:34:18Z	False	16646	12		Designer		2174
2172	Marmor?	2000	Marmor?	Stone: Marble?		2024-08-01T00:39:21Z	True	0	0				0
2171	Marmor, weiß	2000	Marmor, weiß	Stone: Marble, white		2024-08-01T00:39:21Z	True	0	0				0
2170	Marmor, schwarz	2000	Marmor, schwarz	Stone: Marble, black		2024-08-01T00:39:21Z	True	0	0				0
2169	Marmor, geädert/farbig	2000	Marmor, geädert/farbig	Stone: Marble, veined/colored		2024-08-01T00:39:21Z	True	0	0				0
2168	Marmor, geädert / farbig	2000	Marmor, geädert / farbig	Stone: Marble, veined/colored		2024-08-01T00:39:21Z	True	0	0				0
2167	Marmor geädert / farbig	2000	Marmor geädert / farbig	Stone: Marble, veined/colored		2024-08-01T00:39:21Z	True	0	0				0
2166	Marmor (Farbe unbestimmt)	2000	Marmor (Farbe unbestimmt)	Stone: Marble, color unknown		2024-08-01T00:39:21Z	True	0	0				0
2165	marmor	2000	marmor	Stone: Marble		2024-08-01T00:39:21Z	True	0	0				0
2164	Marbre (caract. : marbre gris)	2000	Marbre (caract. : marbre gris)	Stone: Marble (caract. : marbre gris)		2024-08-01T00:39:21Z	True	0	0				0
2163	Marbre (caract. : marbre gris des Pyrénées (Jullian))	2000	Marbre (caract. : marbre gris d	Stone: Marble (caract. : marbre gris des Pyrénées (Jullian))		2024-08-01T00:39:21Z	True	0	0				0
2162	Marbre (caract. : Marbre gris des Pyrénées : Jullian ; Braemer 1969, p. 96-99)	2000	Marbre (caract. : Marbre gris d	Stone: Marble (caract. : Marbre gris des Pyrénées : Jullian ; Braemer 1969, p. 96-99)		2024-08-01T00:39:21Z	True	0	0				0
2161	Marbre (caract. : Marbre blanc)	2000	Marbre (caract. : Marbre blanc)	Stone: Marble (caract. : Marbre blanc)		2024-08-01T00:39:21Z	True	0	0				0
2160	Marbre (caract. : Marbre blanc à veines grises)	2000	Marbre (caract. : Marbre blanc 	Stone: Marble (caract. : Marbre blanc à veines grises)		2024-08-01T00:39:21Z	True	0	0				0
2159	Stone: Marble	2000	Marble	Stone: Marble	https://www.eagle-network.eu/voc/material/lod/48	2025-02-14T19:34:18Z	False	16679	5356		Designer		2258
2158	Marbre	2000	Marbre	Stone: Marble		2024-08-01T00:39:21Z	True	0	0				0
2157	Marble	2000	Marble	Stone: Marble		2024-08-01T00:39:21Z	True	0	0				0
2156	Stone: Magmatic rock	2000	Magmatic rock	Stone: Magmatic rock	https://www.eagle-network.eu/voc/material/lod/6	2024-08-01T00:39:21Z	False	0	3		Designer		2258
2155	Madera	2000	Madera	Wood		2024-08-01T00:39:21Z	True	0	0				0
2154	Lothringer Freestone from eastern France ( 419)	2000	Lothringer Freestone from easte	Stone: Lothringer Freestone		2024-08-01T00:39:21Z	True	0	0				0
2153	Stone: Local stone	2000	Local stone	Stone: Local	https://www.eagle-network.eu/voc/material/lod/2	2024-08-01T00:39:21Z	False	0	36		simona		2258
2152	Stone: Limestone	2000	Limestone	Stone: Limestone		2025-02-14T19:34:18Z	True	16678	0				0
2151	Light-coloured sandstone	2000	Light-coloured sandstone	Stone: Sandstone, Light-coloured		2024-08-01T00:39:21Z	True	0	0				0
2150	Lehm	2000	Lehm	Clay		2024-08-01T00:39:21Z	True	0	0				0
2149	Leather	2000	Leather	Leather	https://www.eagle-network.eu/voc/material/lod/125	2025-02-14T19:34:18Z	False	16630	92		Designer		0
2148	Leaden	2000	Leaden	Metal: Leaden		2024-08-01T00:39:21Z	True	0	0				0
2147	Metal: Lead	2000	Lead	Metal: Lead	https://www.eagle-network.eu/voc/material/lod/108	2025-02-14T19:34:18Z	False	16651	2131		Designer		2174
2146	Stone: Volcanic	2000	Volcanic	Stone: Volcanic		2025-02-14T19:34:18Z	False	16677	32				2258
2145	lapis, tiburtinus	2000	lapis, tiburtinus	lapis, tiburtinus		2024-08-01T00:39:21Z	True	0	0				0
2144	Kupfer, Zinn	2000	Kupfer, Zinn	Metal: Copper, Tin		2024-08-01T00:39:21Z	True	0	0				0
2143	Kupfer	2000	Kupfer	Metal: Copper		2024-08-01T00:39:21Z	True	0	0				0
2142	Konglomerat, Blei	2000	Konglomerat, Blei	Stone: Conglomerate, Lead		2024-08-01T00:39:21Z	True	0	0				0
2141	Stone: Conglomerate	2000	Conglomerate	Stone: Conglomerate	https://www.eagle-network.eu/voc/material/lod/74	2024-08-01T00:39:21Z	False	0	83				2258
2140	Kohlenkalk, Marmor	2000	Kohlenkalk, Marmor	Stone: Marble, Carboniferous		2024-08-01T00:39:21Z	True	0	0				0
2139	Knochen	2000	Knochen	Bone		2024-08-01T00:39:21Z	True	0	0				0
2138	Karneol	2000	Karneol	Mineral: Carnelian		2024-08-01T00:39:21Z	True	0	0				0
2137	Stone: Travertine	2000	Travertine	Stone: Travertine	https://www.eagle-network.eu/voc/material/lod/71	2025-02-14T19:34:18Z	False	16690	3				2258
2136	Kalksteine	2000	Kalksteine	Stone: Limestone		2024-08-01T00:39:21Z	True	0	0				0
2135	Kalkstein?	2000	Kalkstein?	Stone: Limestone?		2024-08-01T00:39:21Z	True	0	0				0
2134	Kalkstein	2000	Kalkstein	Stone: Limestone		2024-08-01T00:39:21Z	True	0	0				0
2133	Mineral: Jasper	2000	Jasper	Mineral: Jasper	https://www.eagle-network.eu/voc/material/lod/89	2025-02-14T19:34:18Z	False	16663	15		Designer		2392
2132	Indéterminé	2000	Indéterminé	(undetermined)		2024-08-01T00:39:21Z	True	0	0				0
2131	Inconnu	2000	Inconnu	(unknown)		2024-08-01T00:39:21Z	True	0	0				0
2130	Imported white marble	2000	Imported white marble	Stone: Marble, white, imported		2024-08-01T00:39:21Z	True	0	0				0
2129	Hueso, Terra sigillata	2000	Hueso, Terra sigillata	Hueso, Terra sigillata		2024-08-01T00:39:21Z	True	0	0				0
2128	Hueso Marfil	2000	Hueso Marfil	Bone Ivory		2024-08-01T00:39:21Z	True	0	0				0
2127	Bone	2000	Bone	Bone	https://www.eagle-network.eu/voc/material/lod/124	2025-02-14T19:34:18Z	False	16624	528		Designer		0
2126	Holz	2000	Holz	Wood		2024-08-01T00:39:21Z	True	0	0				0
2125	Stone: Gritstone	2000	Gritstone	Stone: Gritstone	https://www.eagle-network.eu/voc/material/lod/2	2025-02-14T19:34:18Z	False	16676	70		simona		2258
2124	Greyish sandstone	2000	Greyish sandstone	Stone: Sandstone, Greyish		2024-08-01T00:39:21Z	True	0	0				0
2123	Stone: Grey schist	2000	Grey schist	Stone: Grey schist	https://www.eagle-network.eu/voc/material/lod/52	2025-02-14T19:34:18Z	False	16683	4		simona		2258
2122	Grey sandstone	2000	Grey sandstone	Stone: Sandstone, Grey		2024-08-01T00:39:21Z	True	0	0				0
2121	Grès	2000	Grès	Stone: Sandstone		2024-08-01T00:39:21Z	True	0	0				0
2120	Green sandstone	2000	Green sandstone	Stone: Sandstone, Green		2024-08-01T00:39:21Z	True	0	0				0
2119	Green marble	2000	Green marble	Stone: Marble, Green		2024-08-01T00:39:21Z	True	0	0				0
2118	Granito (?)	2000	Granito (?)	Stone: Granite (?)		2024-08-01T00:39:21Z	True	0	0				0
2117	Granito	2000	Granito	Stone: Granite		2024-08-01T00:39:21Z	True	0	0				0
2116	Granite Pierre volcanique	2000	Granite Pierre volcanique	Stone: Granite Pierre volcanique		2024-08-01T00:39:21Z	True	0	0				0
2115	Granite	2000	Granite	Stone: Granite		2024-08-01T00:39:21Z	True	0	0				0
2114	Granit?	2000	Granit?	Stone: Granite?		2024-08-01T00:39:21Z	True	0	0				0
2113	Stone: Granite	2000	Granite	Stone: Granite	https://www.eagle-network.eu/voc/material/lod/11	2025-02-14T19:34:18Z	False	16675	2866		Designer		2258
2112	Gold, Gesteine	2000	Gold, Gesteine	Metal: Gold, Rocks		2024-08-01T00:39:21Z	True	0	0				0
2111	Metal: Gold	2000	Gold	Metal: Gold	https://www.eagle-network.eu/voc/material/lod/112	2025-02-14T19:34:18Z	False	16649	261		Designer		2174
2110	Stone: Gneiss	2000	Gneiss	Stone: Gneisss	https://www.eagle-network.eu/voc/material/lod/37	2024-08-01T00:39:21Z	False	0	7		Designer		2258
2109	Glass	2000	Glass	Glass	https://www.eagle-network.eu/voc/material/lod/122	2025-02-14T19:34:18Z	False	16626	456		Designer		0
2108	Gilt bronze	2000	Gilt bronze	Metal: Bronze: Gilt		2024-08-01T00:39:21Z	True	0	0				0
2107	Gesteine?	2000	Gesteine?	Rock?		2024-08-01T00:39:21Z	True	0	0				0
2106	Gesteine, Ton	2000	Gesteine, Ton	Rocks, Clay		2024-08-01T00:39:21Z	True	0	0				0
2105	Gesteine unbestimmt	2000	Gesteine unbestimmt	Rock, undetermined		2024-08-01T00:39:21Z	True	0	0				0
2104	Stone: Rock	2000	Rock	Stone: Rock	https://www.eagle-network.eu/voc/material/lod/1	2025-02-14T19:34:18Z	False	16636	891		Designer		2258
2103	Stone: Freestone	2000	Freestone	Stone: Freestone		2025-02-14T19:34:18Z	False	16721	6		Designer		2258
2102	Fine gritstone	2000	Fine gritstone	Stone: Gritstone: Fine		2024-08-01T00:39:21Z	True	0	0				0
2101	Fer	2000	Fer	Metal: Iron		2024-08-01T00:39:21Z	True	0	0				0
2100	Stucco	2000	Stucco	Stucco	https://www.eagle-network.eu/voc/material/lod/126	2024-08-01T00:39:21Z	False	0	2				0
2099	Enduit peint	2000	Enduit peint	Painted plaster		2024-08-01T00:39:21Z	True	0	0				0
2098	Elfenbein?	2000	Elfenbein?	Ivory?		2024-08-01T00:39:21Z	True	0	0				0
2097	Eisen, Jaspis	2000	Eisen, Jaspis	Metal: Iron, Jasper		2024-08-01T00:39:21Z	True	0	0				0
2096	Metal: Iron	2000	Iron	Metal: Iron	https://www.eagle-network.eu/voc/material/lod/111	2025-02-14T19:34:18Z	False	16650	115		Designer		2174
2095	Stone: Domite	2000	Domite	Stone: Domite	https://www.eagle-network.eu/voc/material/lod/83	2024-08-01T00:39:21Z	False	0	2		simona		2258
6481	Vessel: Basin	6000	Basin	Vessel: Basin	https://www.eagle-network.eu/voc/objtyp/lod/144	2024-08-01T00:39:21Z	False	0	7		Designer		6397
6480	Baluster	6000	Baluster	Baluster	https://www.eagle-network.eu/voc/objtyp/lod/1851	2024-08-01T00:39:21Z	False	0	0		Designer		0
6479	Vessel: Dolium	6000	Dolium	Vessel: Dolium	https://www.eagle-network.eu/voc/objtyp/lod/116	2024-08-01T00:39:21Z	False	0	10		Designer		6397
2443	Pebble	2000	Pebble	Pebble		2024-11-22T18:54:49Z	False	0	1		Designer		0
2442	Stone: Arkose	2000	Arkose	Stone: Arkose		2024-08-01T00:39:21Z	False	0	1				2258
5018	Recueil des inscriptions gauloises	5000	RIG	Recueil des inscriptions gauloises		2024-08-01T00:39:21Z	False	0	0		Designer		0
4027	Recueil des inscriptions gauloises	4000	RIG	Recueil des inscriptions gauloises		2024-08-01T00:39:21Z	False	0	1				0
10040	(unknown)	10000	(unknown)	(unknown)		2024-08-01T00:39:21Z	False	0	0		Designer		0
10039	(not assigned)	10000	(not assigned)	(not assigned)		2024-08-01T00:39:21Z	False	0	0		Designer		0
2441	Mortar	2000	Mortar	Mortar		2024-08-01T00:39:21Z	False	0	2		Designer		0
1913	Catalan	1000	ca	Catalan		2024-08-01T00:39:21Z	False	0	0		Designer		0
1912	South-western	1000	South-western	South-western		2024-08-01T00:39:21Z	False	0	11		Designer		0
6478	Anchor	6000	Anchor	Anchor	https://www.eagle-network.eu/voc/objtyp/lod/27	2024-08-01T00:39:21Z	False	0	3		Designer		0
6477	Antefix	6000	Antefix	Antefix	https://www.eagle-network.eu/voc/objtyp/lod/28	2025-02-14T19:34:18Z	False	17391	4		Designer		0
2094	Desconocido	2000	Desconocido	(unknown)		2024-08-01T00:39:21Z	True	0	0				0
2093	Cream-coloured sandstone	2000	Cream-coloured sandstone	Stone: Sandstone, Cream		2024-08-01T00:39:21Z	True	0	0				0
2092	Cream-coloured Manley sandstone	2000	Cream-coloured Manley sandstone	Stone: Sandstone, Cream Manley		2024-08-01T00:39:21Z	True	0	0				0
2091	Cream Keuper sandstone	2000	Cream Keuper sandstone	Stone: Sandstone, Cream Keuper		2024-08-01T00:39:21Z	True	0	0				0
2090	Mineral: Cornaline	2000	Cornaline	Mineral: Cornaline	https://www.eagle-network.eu/voc/material/lod/92	2025-09-25T19:57:56Z	False	16659	16		Designer		2392
2089	Metal: Copper	2000	Copper	Metal: Copper	https://www.eagle-network.eu/voc/material/lod/113	2025-02-14T19:34:18Z	False	16648	117		Designer		2174
2088	Stone: Coombe Crag	2000	Coombe Crag	Stone: Coombe Crag	https://www.eagle-network.eu/voc/material/lod/2	2024-08-01T00:39:21Z	True	0	0				0
2087	Coarse red sandstone	2000	Coarse red sandstone	Stone: Sandstone, Coarse red		2024-08-01T00:39:21Z	True	0	0				0
2086	Ceramic/Clay	2000	Ceramic/Clay	Ceramic/Clay	https://www.eagle-network.eu/voc/material/lod/131	2025-02-14T19:34:18Z	True	16642	0	[AM]: Given the likelihood that "Clay" is very often used in some parts of the Continent where in Britain "Ceramic" would be used, it seems safest to create a new top-level category "Ceramic/Clay" which contains all "Ceramic" and "Clay".	Designer		0
2085	Céramique (caract. : Céramique sigillée)	2000	Céramique (caract. : Céramique 	Céramique (caract. : Céramique sigillée)		2024-08-01T00:39:21Z	True	0	0				0
2084	Céramique (caract. : Céramique sigillée (Montans))	2000	Céramique (caract. : Céramique 	Céramique (caract. : Céramique sigillée (Montans))		2024-08-01T00:39:21Z	True	0	0				0
2083	Céramique (caract. : Céramique savonneuse)	2000	Céramique (caract. : Céramique 	Céramique (caract. : Céramique savonneuse)		2024-08-01T00:39:21Z	True	0	0				0
2082	Céramique (caract. : Céramique fine)	2000	Céramique (caract. : Céramique 	Céramique (caract. : Céramique fine)		2024-08-01T00:39:21Z	True	0	0				0
2081	Céramique (caract. : Céramique commune)	2000	Céramique (caract. : Céramique 	Ceramic		2025-02-14T19:34:18Z	True	16625	0				0
2080	Céramique (caract. : Céramique commune grise)	2000	Céramique (caract. : Céramique 	Céramique (caract. : Céramique commune grise)		2024-08-01T00:39:21Z	True	0	0				0
2079	Céramique (caract. : Céramique arétine)	2000	Ceramic: Aretine	Ceramic: Aretine		2025-02-14T19:34:18Z	True	16625	0				0
2078	Céramique (caract. : (Céramique à parois fines)	2000	Céramique (caract. : (Céramique	Céramique (caract. : (Céramique à parois fines)		2024-08-01T00:39:21Z	True	0	0				0
2077	Ceramic: grey ware	2000	Ceramic: grey ware	Ceramic: grey ware	https://www.eagle-network.eu/voc/material/lod/131	2025-02-14T19:34:18Z	False	16625	543				2313
2076	Céramique	2000	Céramique	Céramique		2024-08-01T00:39:21Z	True	0	0				0
2075	Cerámica	2000	Cerámica	Cerámica		2024-08-01T00:39:21Z	True	0	0				0
2074	Caliza (caract.: gris)	2000	Caliza (caract.: gris)	Stone: Limestone (caract.: gris)		2024-08-01T00:39:21Z	True	0	0				0
2073	Caliza	2000	Caliza	Stone: Sandstone, Calcareous		2024-08-01T00:39:21Z	True	0	0				0
2072	Calcareous sandstone	2000	Calcareous sandstone	Stone: Sandstone, Calcareous		2024-08-01T00:39:21Z	True	0	0				0
2071	Calcaire (caract. : coquillier)	2000	Calcaire (caract. : coquillier)	Stone: Limestone (caract. : coquillier)		2024-08-01T00:39:21Z	True	0	0				0
2070	Calcaire (caract. : calcaire tendre.)	2000	Calcaire (caract. : calcaire te	Stone: Limestone (caract. : calcaire tendre.)		2024-08-01T00:39:21Z	True	0	0				0
2069	Calcaire (caract. : calcaire local très friable.)	2000	Calcaire (caract. : calcaire lo	Stone: Limestone (caract. : calcaire local très friable.)		2024-08-01T00:39:21Z	True	0	0				0
2068	Calcaire (caract. : Calcaire gréseux ; la surface de la pierre est très rugueuse)	2000	Calcaire (caract. : Calcaire gr	Stone: Limestone (caract. : Calcaire gréseux ; la surface de la pierre est très rugueuse)		2024-08-01T00:39:21Z	True	0	0				0
2067	Calcaire (caract. : calcaire dur)	2000	Calcaire (caract. : calcaire du	Stone: Limestone (caract. : calcaire dur)		2024-08-01T00:39:21Z	True	0	0				0
2066	Calcaire (caract. : Calcaire dur à grain fin)	2000	Calcaire (caract. : Calcaire du	Stone: Limestone (caract. : Calcaire dur à grain fin)		2024-08-01T00:39:21Z	True	0	0				0
2065	Calcaire (caract. : Calcaire de Saint-Savinien (Charente-Maritime), d’après Jouannet)	2000	Calcaire (caract. : Calcaire de	Stone: Limestone (caract. : Calcaire de Saint-Savinien (Charente-Maritime), d’après Jouannet)		2024-08-01T00:39:21Z	True	0	0				0
2064	Calcaire (caract. : Calcaire de l'Entre-deux-Mers)	2000	Calcaire (caract. : Calcaire de	Stone: Limestone (caract. : Calcaire de l'Entre-deux-Mers)		2024-08-01T00:39:21Z	True	0	0				0
2063	Stone: Limestone	2000	Limestone	Stone: Limestone	https://www.eagle-network.eu/voc/material/lod/66	2025-02-14T19:34:18Z	False	16678	5955		Designer		2258
2062	Calcaire (caract. : calcaire coquillier)	2000	Calcaire (caract. : calcaire co	Stone: Limestone (caract. : calcaire coquillier)		2024-08-01T00:39:21Z	True	0	0				0
2061	Calcaire (caract. : Calcaire coquillier blanc)	2000	Calcaire (caract. : Calcaire co	Stone: Limestone (caract. : Calcaire coquillier blanc)		2024-08-01T00:39:21Z	True	0	0				0
2060	Calcaire (caract. : Calcaire à astéries de l’Entre-Deux-Mers (probable))	2000	Calcaire (caract. : Calcaire à 	Stone: Limestone (caract. : Calcaire à astéries de l’Entre-Deux-Mers (probable))		2024-08-01T00:39:21Z	True	0	0				0
2059	Calcaire (caract. : Calcaire à astéries de l’Entre-Deux-Mers (Gironde))	2000	Calcaire (caract. : Calcaire à 	Stone: Limestone (caract. : Calcaire à astéries de l’Entre-Deux-Mers (Gironde))		2024-08-01T00:39:21Z	True	0	0				0
2058	Calcaire (caract. : calcaire “de la Charente”, écrit Jouannet, ce qui n'est pas une absolue garantie de l'origine du matériau (voir le n° 31))	2000	Calcaire "de la Charente"	Stone: Limestone "de la Charente"		2024-08-01T00:39:21Z	True	0	0				0
2057	Calcaire (caract. : (Calcaire à astéries de l'Entre-deux-Mers (Gironde))	2000	Calcaire (caract. : (Calcaire à	Stone: Limestone (caract. : (Calcaire à astéries de l'Entre-deux-Mers (Gironde))		2024-08-01T00:39:21Z	True	0	0				0
2056	Calcaire (?)	2000	Calcaire (?)	Stone: Sandstone, calcareous (?)		2024-08-01T00:39:21Z	True	0	0				0
2055	Stone: Calcareous Sandstone	2000	Calcareous Sandstone	Stone: Calcareous Sandstone	https://www.eagle-network.eu/voc/material/lod/57	2024-08-01T00:39:21Z	False	0	51		Designer		2245
2054	Buff sandstone	2000	Buff sandstone	Stone: Buff sandstone		2024-08-01T00:39:21Z	True	0	0				0
2053	Buff magnesian limestone	2000	Buff magnesian limestone	Stone: Limestone, magnesian, Buff 		2024-08-01T00:39:21Z	True	0	0				0
2052	Buff gritstone	2000	Buff gritstone	Stone: Buff gritstone		2024-08-01T00:39:21Z	True	0	0				0
2051	Broze	2000	Broze	Broze		2024-08-01T00:39:21Z	True	0	0				0
2050	Bronze?	2000	Bronze?	Metal: Bronze?		2024-08-01T00:39:21Z	True	0	0				0
2049	Bronze, Zinn?, Silber?	2000	Bronze, Zinn?, Silber?	Metal: Bronze, Tin?, Silver?		2024-08-01T00:39:21Z	True	0	0				0
2048	Bronze, Zinn	2000	Bronze, Zinn	Metal: Bronze, Tin		2024-08-01T00:39:21Z	True	0	0				0
2047	Bronze, Silber, Gold	2000	Bronze, Silber, Gold	Metal: Bronze, Silver, Gold		2024-08-01T00:39:21Z	True	0	0				0
2046	Bronze, Silber	2000	Bronze, Silber	Metal: Bronze, Silver		2024-08-01T00:39:21Z	True	0	0				0
2045	Bronze, Kalkstein	2000	Bronze, Kalkstein	Metal: Bronze, Limestone		2024-08-01T00:39:21Z	True	0	0				0
2044	Bronze, Gold, Sandstein	2000	Bronze, Gold, Sandstein	Metal: Bronze, Gold, Sandstone		2024-08-01T00:39:21Z	True	0	0				0
2043	Ceramic: Rhenish ware	2000	Rhenish ware	Ceramic: Rhenish ware		2025-02-14T19:34:18Z	True	16689	0		Designer		2313
