id_code	xml_id	description	parent_taxonomy_id	parent_id	eagle_uri	sort_order	notes	old_id	latnow_attr_id	fair_epigraphy_uri	is_deprecated	wikidata_id
90320	form.ceram.camulodunum.113	Camulodunum 113	RIB-object_form	90070		0		433	0		False	
90330	form.ceram.camulodunum.120	Camulodunum 120	RIB-object_form	90070		0		434	0		False	
90340	form.ceram.camulodunum.181	Camulodunum 181	RIB-object_form	90070		0		435	0		False	
90350	form.ceram.camulodunum.183	Camulodunum 183	RIB-object_form	90070		0		436	0		False	
90360	form.ceram.camulodunum.184	Camulodunum 184	RIB-object_form	90070		0		437	0		False	
90370	form.ceram.camulodunum.185A	Camulodunum 185A	RIB-object_form	90070		0		438	0		False	
90380	form.ceram.camulodunum.185B	Camulodunum 185B	RIB-object_form	90070		0		439	0		False	
90390	form.ceram.camulodunum.186	Camulodunum 186	RIB-object_form	90070		0		440	0		False	
90400	form.ceram.camulodunum.186A	Camulodunum 186A	RIB-object_form	90070		0		441	0		False	
90410	form.ceram.camulodunum.186C	Camulodunum 186C	RIB-object_form	90070		0		442	0		False	
90420	form.ceram.camulodunum.227	Camulodunum 227	RIB-object_form	90070		0		443	0		False	
90430	form.ceram.camulodunum.267	Camulodunum 267	RIB-object_form	90070		0		444	0		False	
90440	form.ceram.camulodunum.268	Camulodunum 268	RIB-object_form	90070		0		0	0		False	
90450	form.ceram.curle.11	Curle 11	RIB-object_form	90080		0		446	0		False	
90460	form.ceram.curle.15	Curle 15	RIB-object_form	90080		0		447	0		False	
90470	form.ceram.curle.23	Curle 23	RIB-object_form	90080		0		448	0		False	
90480	form.ceram.dechelette.62	Déchelette 62	RIB-object_form	90090		0		450	0		False	
90490	form.ceram.dechelette.65	Déchelette 65	RIB-object_form	90090		0		451	0		False	
90500	form.ceram.dechelette.67	Déchelette 67	RIB-object_form	90090		0		452	0		False	
90510	form.ceram.drag.02_4	Drag. 2/4	RIB-object_form	90100		0		454	0		False	
90520	form.ceram.drag.17	Drag. 17	RIB-object_form	90100		0		455	0		False	
90530	form.ceram.drag.11	Drag. 11	RIB-object_form	90100		0		456	0		False	Q80102363
90540	form.ceram.drag.15_17	Drag. 15/17	RIB-object_form	90100		0		457	0		False	Q79882804
90550	form.ceram.drag.18	Drag. 18	RIB-object_form	90100		0		458	0		False	Q79882825
90560	form.ceram.drag.18R	Drag. 18R	RIB-object_form	90100		0		459	0		False	
90570	form.ceram.drag.18_31	Drag. 18/31	RIB-object_form	90100		0		460	0		False	Q79883062
90580	form.ceram.drag.18_31R	Drag. 18/31R	RIB-object_form	90100		0		461	0		False	
90585	form.ceram.dressel.28	Dressel 28	RIB-object_form	90110		0		0	0		False	
90590	form.ceram.drag.22	Drag. 22	RIB-object_form	90100		0		462	0		False	Q79883418
90595	form.ceram.drag.24	Dragendorff 24	RIB-object_form	90110		0		0	0		False	
90600	form.ceram.drag.24_25	Drag. 24/25	RIB-object_form	90100		0		463	0		False	Q79883759
90610	form.ceram.drag.27	Drag. 27	RIB-object_form	90100		0		464	0		False	Q79883941
90620	form.ceram.drag.27g	Drag. 27g	RIB-object_form	90100		0		465	0		False	
90630	form.ceram.drag.29	Drag. 29	RIB-object_form	90100		0		466	0		False	Q79884021
90640	form.ceram.drag.30	Drag. 30	RIB-object_form	90100		0		467	0		False	Q79884026
90650	form.ceram.drag.31	Drag. 31	RIB-object_form	90100		0		468	0		False	Q79884030
90660	form.ceram.drag.31R	Drag. 31R	RIB-object_form	90100		0		469	0		False	
90670	form.ceram.drag.32	Drag. 32	RIB-object_form	90100		0		470	0		False	Q79884032
90680	form.ceram.drag.33	Drag. 33	RIB-object_form	90100		0		471	0		False	Q79407335
90690	form.ceram.drag.33a	Drag. 33a	RIB-object_form	90100		0		0	0		False	
90700	form.ceram.drag.35	Drag. 35	RIB-object_form	90100		0		472	0		False	Q79884081
90705	form.ceram.drag.35_36	Dragendorff 35/36	RIB-object_form	90110		0		0	0		False	Q79884284
90710	form.ceram.drag.36	Drag. 36	RIB-object_form	90100		0		473	0		False	
90720	form.ceram.drag.37	Drag. 37	RIB-object_form	90100		0		474	0		False	Q75719779
90730	form.ceram.drag.38	Drag. 38	RIB-object_form	90100		0		475	0		False	Q79884626
90740	form.ceram.drag.40	Drag. 40	RIB-object_form	90100		0		476	0		False	Q79884831
90750	form.ceram.drag.42	Drag. 42	RIB-object_form	90100		0		477	0		False	Q79885208
90760	form.ceram.drag.43	Drag. 43	RIB-object_form	90100		0		478	0		False	Q79885331
90770	form.ceram.drag.44	Drag. 44	RIB-object_form	90100		0		479	0		False	Q79885333
90780	form.ceram.drag.45	Drag. 45	RIB-object_form	90100		0		480	0		False	Q79885336
90790	form.ceram.drag.46	Drag. 46	RIB-object_form	90100		0		481	0		False	Q79885342
90800	form.ceram.drag.54	Drag. 54	RIB-object_form	90100		0		482	0		False	
90810	form.ceram.drag.79	Drag. 79	RIB-object_form	90100		0		483	0		False	
90820	form.ceram.drag.79R	Drag. 79R	RIB-object_form	90100		0		484	0		False	
90830	form.ceram.dressel.02-4	Dressel 2/4	RIB-object_form	90110		0		486	0		False	
90840	form.ceram.dressel.16	Dressel 16	RIB-object_form	90110		0		487	0		False	
90850	form.ceram.dressel.20	Dressel 20	RIB-object_form	90110		0		488	0		False	Q110712991
90860	form.ceram.dressel.30	Dressel 30	RIB-object_form	90110		0		489	0		False	
90870	form.ceram.dressel.37	Dressel 37	RIB-object_form	90110		0		490	0		False	
90880	form.ceram.gauloise.1	Gauloise 1	RIB-object_form	90120		0		492	0		False	
90890	form.ceram.gauloise.2	Gauloise 2	RIB-object_form	90120		0		493	0		False	
90900	form.ceram.gauloise.3	Gauloise 3	RIB-object_form	90120		0		494	0		False	
90910	form.ceram.gauloise.4	Gauloise 4	RIB-object_form	90120		0		495	0		False	
90920	form.ceram.gillam.117	Gillam type 117	RIB-object_form	90130		0		497	0		False	
90930	form.ceram.gillam.145	Gillam type 145	RIB-object_form	90130		0		498	0		False	
90940	form.ceram.gillam.146	Gillam type 146	RIB-object_form	90130		0		499	0		False	
90950	form.ceram.gillam.221	Gillam type 221	RIB-object_form	90130		0		500	0		False	
90960	form.ceram.gillam.227	Gillam type 227	RIB-object_form	90130		0		501	0		False	
90970	form.ceram.gillam.228	Gillam type 228	RIB-object_form	90130		0		502	0		False	
90980	form.ceram.gillam.293	Gillam type 293	RIB-object_form	90130		0		503	0		False	
90990	form.ceram.gillam.322	Gillam type 322	RIB-object_form	90130		0		504	0		False	
91000	form.ceram.gillam.329	Gillam type 329	RIB-object_form	90130		0		505	0		False	
91010	form.ceram.haltern.70	Haltern 70	RIB-object_form	90140		0		507	0		False	
91020	form.ceram.lra.1	Late Roman Army 1	RIB-object_form	90150		0		509	0		False	
91030	form.ceram.lra.2	Late Roman Army 2	RIB-object_form	90150		0		510	0		False	
91040	form.ceram.loeschcke.1	Loeschcke 1	RIB-object_form	90160		0		512	0		False	
91050	form.ceram.loeschcke.1b	Loeschcke 1b	RIB-object_form	90160		0		513	0		False	
91060	form.ceram.london.555	London 555	RIB-object_form	90170		0		515	0		False	
91070	form.ceram.ludowici.Tf	Ludowici Tf	RIB-object_form	90180		0		517	0		False	
91080	form.ceram.ludowici.Tg	Ludowici Tg	RIB-object_form	90180		0		518	0		False	
91090	form.ceram.peawill.09	Peacock and Williams class 9	RIB-object_form	90190		0		520	0		False	
91100	form.ceram.peawill.17	Peacock and Williams class 17	RIB-object_form	90190		0		521	0		False	
91110	form.ceram.peawill.18	Peacock and Williams class 18	RIB-object_form	90190		0		522	0		False	
91120	form.ceram.peawill.25	Peacock and Williams class 25	RIB-object_form	90190		0		523	0		False	
91130	form.ceram.peawill.27	Peacock and Williams class 27	RIB-object_form	90190		0		524	0		False	
91140	form.ceram.peawill.43	Peacock and Williams class 43	RIB-object_form	90190		0		525	0		False	
91150	form.ceram.pelichet.47	Pélichet 47	RIB-object_form	90200		0		527	0		False	
91160	form.ceram.ritterling.01	Ritterling 1	RIB-object_form	90210		0		529	0		False	
91170	form.ceram.ritterling.05	Ritterling 5	RIB-object_form	90210		0		530	0		False	
91180	form.ceram.ritterling.08	Ritterling 8	RIB-object_form	90210		0		531	0		False	
91190	form.ceram.ritterling.09	Ritterling 9	RIB-object_form	90210		0		532	0		False	
91200	form.ceram.ritterling.13	Ritterling 13	RIB-object_form	90210		0		533	0		False	
91210	form.ceram.walters.79	Walters 79	RIB-object_form	90220		0		535	0		False	
91220	form.ceram.walters.79_80	Walters 79/80	RIB-object_form	90220		0		536	0		False	
91230	form.ceram.walters.80	Walters 80	RIB-object_form	90220		0		537	0		False	
91240	form.ring	Finger-ring forms	RIB-object_form	90000		0		0	0		False	
91250	form.ring.brancaster	Brancaster	RIB-object_form	91240		0		0	0		False	
91260	form.ring.henig	Henig ring forms	RIB-object_form	91240		0		0	0		False	
91270	form.ring.henig.v	Henig type V	RIB-object_form	91260		0		0	0		False	
91280	form.ring.henig.viii	Henig type VIII	RIB-object_form	91260		0		0	0		False	
91290	form.ring.henig.xi	Henig type XI	RIB-object_form	91260		0		0	0		False	
91300	form.fibula	Brooch/fibula forms	RIB-object_form	90000		0		0	0		False	
91310	form.fibula.aucissa	Aucissa	RIB-object_form	91300		0		0	0		False	Q758628
91320	form.fibula.colchester	Colchester brooch forms	RIB-object_form	91300		0		0	0		False	Q111692771
91330	form.fibula.colchester.A	Colchester type A	RIB-object_form	91320		0		0	0		False	Q111692771
91340	form.fibula.crossbow	Crossbow	RIB-object_form	91300		0		0	0		False	Q244602
91350	form.fibula.fantail	Fantail	RIB-object_form	91300		0		0	0		False	Q111700013
91360	form.fibula.hod-hill	Hod Hill	RIB-object_form	91300		0		0	0		False	Q111700323
91370	form.fibula.langton-down	Langton Down	RIB-object_form	91300		0		0	0		False	Q111700957
91380	form.fibula.penannular	Penannular	RIB-object_form	91300		0		0	0		False	Q2117448
91390	form.fibula.thistle	Thistle	RIB-object_form	91300		0		0	0		False	Q111710697
91400	form.fibula.trumpet	Trumpet	RIB-object_form	91300		0		0	0		False	Q111710815
91410	form.ceram.beltran	Beltrán amphora forms	RIB-object_form	90020		0		0	0		False	
91420	form.ceram.beltran.I	Beltrán I	RIB-object_form	91410		0		0	0		False	
91430	form.ceram.beltran.IIA	Beltrán IIA	RIB-object_form	91410		0		0	0		False	
91440	form.ceram.beltran.IIB	Beltrán IIB	RIB-object_form	91410		0		0	0		False	
91450	form.ceram.beltran.68	Beltrán 68	RIB-object_form	91410		0		0	0		False	
91460	form.ceram.beltran.72	Beltrán 72	RIB-object_form	91410		0		0	0		False	
91470	form.ceram.boon.leg_2	Boon tile forms (Legio II)	RIB-object_form	90020		0		0	0		False	
91480	form.ceram.boon.leg_2.A-i-1	Boon type A i 1	RIB-object_form	91470		0		0	0		False	
91490	form.ceram.boon.leg_2.A-i-2	Boon type A i 2	RIB-object_form	91470		0		0	0		False	
91500	form.ceram.boon.leg_2.A-i-3	Boon type A i 3	RIB-object_form	91470		0		0	0		False	
91510	form.ceram.boon.leg_2.A-i-4	Boon type A i 4	RIB-object_form	91470		0		0	0		False	
91520	form.ceram.boon.leg_2.A-ii-1	Boon type A ii 1	RIB-object_form	91470		0		0	0		False	
91530	form.ceram.boon.leg_2.A-ii-2	Boon type A ii 2	RIB-object_form	91470		0		0	0		False	
91540	form.ceram.boon.leg_2.A-ii-3	Boon type A ii 3	RIB-object_form	91470		0		0	0		False	
91550	form.ceram.boon.leg_2.A-ii-4	Boon type A ii 4	RIB-object_form	91470		0		0	0		False	
91560	form.ceram.boon.leg_2.A-ii-5	Boon type A ii 5	RIB-object_form	91470		0		0	0		False	
91570	form.ceram.boon.leg_2.A-ii-6	Boon type A ii 6	RIB-object_form	91470		0		0	0		False	
91580	form.ceram.boon.leg_2.A-ii-7	Boon type A ii 7	RIB-object_form	91470		0		0	0		False	
91590	form.ceram.boon.leg_2.A-ii-8	Boon type A ii 8	RIB-object_form	91470		0		0	0		False	
91600	form.ceram.boon.leg_2.A-iii-1	Boon type A iii 1	RIB-object_form	91470		0		0	0		False	
91610	form.ceram.boon.leg_2.A-iii-2	Boon type A iii 2	RIB-object_form	91470		0		0	0		False	
91620	form.ceram.boon.leg_2.A-iv-1	Boon type A iv 1	RIB-object_form	91470		0		0	0		False	
91630	form.ceram.boon.leg_2.A-iv-2	Boon type A iv 2	RIB-object_form	91470		0		0	0		False	
91640	form.ceram.boon.leg_2.A-iv-3	Boon type A iv 3	RIB-object_form	91470		0		0	0		False	
91650	form.ceram.boon.leg_2.A-ix-1	Boon type A ix 1	RIB-object_form	91470		0		0	0		False	
91660	form.ceram.boon.leg_2.A-v-1	Boon type A v 1	RIB-object_form	91470		0		0	0		False	
91670	form.ceram.boon.leg_2.A-v-2	Boon type A v 2	RIB-object_form	91470		0		0	0		False	
91680	form.ceram.boon.leg_2.A-v-3	Boon type A v 3	RIB-object_form	91470		0		0	0		False	
91690	form.ceram.boon.leg_2.A-vi-1	Boon type A vi 1	RIB-object_form	91470		0		0	0		False	
91700	form.ceram.boon.leg_2.A-vii-1	Boon type A vii 1	RIB-object_form	91470		0		0	0		False	
91710	form.ceram.boon.leg_2.A-viii-1	Boon type A viii 1	RIB-object_form	91470		0		0	0		False	
91720	form.ceram.boon.leg_2.A-x-1	Boon type A x 1	RIB-object_form	91470		0		0	0		False	
91730	form.ceram.boon.leg_2.A-x-2	Boon type A x 2	RIB-object_form	91470		0		0	0		False	
91740	form.ceram.boon.leg_2.A-xi-1	Boon type A xi 1	RIB-object_form	91470		0		0	0		False	
91750	form.ceram.boon.leg_2.A-xi-2	Boon type A xi 2	RIB-object_form	91470		0		0	0		False	
91760	form.ceram.boon.leg_2.A-xii-1	Boon type A xii 1	RIB-object_form	91470		0		0	0		False	
91770	form.ceram.boon.leg_2.A-xii-2	Boon type A xii 2	RIB-object_form	91470		0		0	0		False	
91780	form.ceram.boon.leg_2.A-xiii-1	Boon type A xiii 1	RIB-object_form	91470		0		0	0		False	
91790	form.ceram.boon.leg_2.A-xiv-1	Boon type A xiv 1	RIB-object_form	91470		0		0	0		False	
91800	form.ceram.boon.leg_2.A-xix-1	Boon type A xix 1	RIB-object_form	91470		0		0	0		False	
91810	form.ceram.boon.leg_2.A-xix-2	Boon type A xix 2	RIB-object_form	91470		0		0	0		False	
91820	form.ceram.boon.leg_2.A-xix-3	Boon type A xix 3	RIB-object_form	91470		0		0	0		False	
91830	form.ceram.boon.leg_2.A-xv-1	Boon type A xv 1	RIB-object_form	91470		0		0	0		False	
91840	form.ceram.boon.leg_2.A-xvi-1	Boon type A xvi 1	RIB-object_form	91470		0		0	0		False	
91850	form.ceram.boon.leg_2.A-xvi-2	Boon type A xvi 2	RIB-object_form	91470		0		0	0		False	
91860	form.ceram.boon.leg_2.A-xvii-1	Boon type A xvii 1	RIB-object_form	91470		0		0	0		False	
91870	form.ceram.boon.leg_2.A-xvii-2	Boon type A xvii 2	RIB-object_form	91470		0		0	0		False	
91880	form.ceram.boon.leg_2.A-xviii-1	Boon type A xviii 1	RIB-object_form	91470		0		0	0		False	
91890	form.ceram.boon.leg_2.A-xviii-2	Boon type A xviii 2	RIB-object_form	91470		0		0	0		False	
91900	form.ceram.boon.leg_2.A-xx-1	Boon type A xx 1	RIB-object_form	91470		0		0	0		False	
91910	form.ceram.boon.leg_2.A-xx-2	Boon type A xx 2	RIB-object_form	91470		0		0	0		False	
91920	form.ceram.boon.leg_2.A-xxi-1	Boon type A xxi 1	RIB-object_form	91470		0		0	0		False	
91930	form.ceram.boon.leg_2.A-xxi-2	Boon type A xxi 2	RIB-object_form	91470		0		0	0		False	
91940	form.ceram.boon.leg_2.A-xxi-3	Boon type A xxi 3	RIB-object_form	91470		0		0	0		False	
91950	form.ceram.boon.leg_2.A-xxi-4	Boon type A xxi 4	RIB-object_form	91470		0		0	0		False	
91960	form.ceram.boon.leg_2.A-xxii-1	Boon type A xxii 1	RIB-object_form	91470		0		0	0		False	
91970	form.ceram.boon.leg_2.A-xxii-2	Boon type A xxii 2	RIB-object_form	91470		0		0	0		False	
91980	form.ceram.boon.leg_2.B-i-1	Boon type B i 1	RIB-object_form	91470		0		0	0		False	
91990	form.ceram.boon.leg_2.B-ii-1	Boon type B ii 1	RIB-object_form	91470		0		0	0		False	
92000	form.ceram.boon.leg_2.B-iii-1	Boon type B iii 1	RIB-object_form	91470		0		0	0		False	
92010	form.ceram.boon.leg_2.B-iv-1	Boon type B iv 1	RIB-object_form	91470		0		0	0		False	
92020	form.ceram.boon.leg_2.B-v-1	Boon type B v 1	RIB-object_form	91470		0		0	0		False	
92030	form.ceram.boon.leg_2.B-vi-1	Boon type B vi 1	RIB-object_form	91470		0		0	0		False	
92040	form.ceram.boon.leg_2.B-vi-2	Boon type B vi 2	RIB-object_form	91470		0		0	0		False	
92050	form.ceram.boon.leg_2.C-i-1	Boon type C i 1	RIB-object_form	91470		0		0	0		False	
92060	form.ceram.boon.leg_2.C-ii-1	Boon type C ii 1	RIB-object_form	91470		0		0	0		False	
92070	form.ceram.boon.leg_2.D-i-1	Boon type D i 1	RIB-object_form	91470		0		0	0		False	
92080	form.ceram.boon.leg_2.D-ii-1	Boon type D ii 1	RIB-object_form	91470		0		0	0		False	
92090	form.ceram.boon.leg_2.Z-1	Boon type Z 1	RIB-object_form	91470		0		0	0		False	
92100	form.ceram.boon.leg_2.Z-2	Boon type Z 2	RIB-object_form	91470		0		0	0		False	
92110	form.ceram.boon.leg_2.Z-3	Boon type Z 3	RIB-object_form	91470		0		0	0		False	
92120	form.ceram.boon.leg_2.Z-4	Boon type Z 4	RIB-object_form	91470		0		0	0		False	
92130	form.ceram.boon.leg_2.Z-5	Boon type Z 5	RIB-object_form	91470		0		0	0		False	
92140	form.ceram.boon.leg_2.Z-6	Boon type Z 6	RIB-object_form	91470		0		0	0		False	
92150	form.ceram.brodribb	Brodribb tile forms (Classis Britannica)	RIB-object_form	90020		0		0	0		False	
92160	form.ceram.brodribb.01	Brodribb type 1	RIB-object_form	92150		0		0	0		False	
92170	form.ceram.brodribb.01-B	Brodribb type 1 B	RIB-object_form	92150		0		0	0		False	
92180	form.ceram.brodribb.01-C	Brodribb type 1 C	RIB-object_form	92150		0		0	0		False	
92190	form.ceram.brodribb.02	Brodribb type 2	RIB-object_form	92150		0		0	0		False	
92200	form.ceram.brodribb.02-A	Brodribb type 2 A	RIB-object_form	92150		0		0	0		False	
92210	form.ceram.brodribb.02-B	Brodribb type 2 B	RIB-object_form	92150		0		0	0		False	
92220	form.ceram.brodribb.03	Brodribb type 3	RIB-object_form	92150		0		0	0		False	
92230	form.ceram.brodribb.04	Brodribb type 4	RIB-object_form	92150		0		0	0		False	
92240	form.ceram.brodribb.05	Brodribb type 5	RIB-object_form	92150		0		0	0		False	
92250	form.ceram.brodribb.06	Brodribb type 6	RIB-object_form	92150		0		0	0		False	
92260	form.ceram.brodribb.07	Brodribb type 7	RIB-object_form	92150		0		0	0		False	
92270	form.ceram.brodribb.08	Brodribb type 8	RIB-object_form	92150		0		0	0		False	
92280	form.ceram.brodribb.09	Brodribb type 9	RIB-object_form	92150		0		0	0		False	
92290	form.ceram.brodribb.10	Brodribb type 10	RIB-object_form	92150		0		0	0		False	
92300	form.ceram.brodribb.11	Brodribb type 11	RIB-object_form	92150		0		0	0		False	
92310	form.ceram.brodribb.12	Brodribb type 12	RIB-object_form	92150		0		0	0		False	
92320	form.ceram.brodribb.12-A	Brodribb type 12 A	RIB-object_form	92150		0		0	0		False	
92330	form.ceram.brodribb.13	Brodribb type 13	RIB-object_form	92150		0		0	0		False	
92340	form.ceram.brodribb.14	Brodribb type 14	RIB-object_form	92150		0		0	0		False	
92350	form.ceram.brodribb.15	Brodribb type 15	RIB-object_form	92150		0		0	0		False	
92360	form.ceram.brodribb.16	Brodribb type 16	RIB-object_form	92150		0		0	0		False	
92370	form.ceram.brodribb.17	Brodribb type 17	RIB-object_form	92150		0		0	0		False	
92380	form.ceram.brodribb.18	Brodribb type 18	RIB-object_form	92150		0		0	0		False	
92390	form.ceram.brodribb.19	Brodribb type 19	RIB-object_form	92150		0		0	0		False	
92400	form.roundel.kenyon	Kenyon	RIB-object_form	90010		0		0	0		False	
92410	form.ceram.brodribb.19-A	Brodribb type 19 A	RIB-object_form	92150		0		0	0		False	
92420	form.ceram.brodribb.19-B	Brodribb type 19 B	RIB-object_form	92150		0		0	0		False	
92430	form.ceram.brodribb.19-C	Brodribb type 19 C	RIB-object_form	92150		0		0	0		False	
92440	form.ceram.brodribb.19-D	Brodribb type 19 D	RIB-object_form	92150		0		0	0		False	
92450	form.ceram.brodribb.19-E	Brodribb type 19 E	RIB-object_form	92150		0		0	0		False	
92460	form.ceram.brodribb.19-F	Brodribb type 19 F	RIB-object_form	92150		0		0	0		False	
92470	form.ceram.brodribb.19-G	Brodribb type 19 G	RIB-object_form	92150		0		0	0		False	
92480	form.ceram.brodribb.19-H	Brodribb type 19 H	RIB-object_form	92150		0		0	0		False	
92490	form.ceram.brodribb.19-J	Brodribb type 19 J	RIB-object_form	92150		0		0	0		False	
92500	form.ceram.brodribb.20	Brodribb type 20	RIB-object_form	92150		0		0	0		False	
92510	form.ceram.brodribb.20-A	Brodribb type 20 A	RIB-object_form	92150		0		0	0		False	
92520	form.ceram.brodribb.20-B	Brodribb type 20 B	RIB-object_form	92150		0		0	0		False	
92530	form.ceram.brodribb.20-C	Brodribb type 20 C	RIB-object_form	92150		0		0	0		False	
92540	form.ceram.brodribb.20-D	Brodribb type 20 D	RIB-object_form	92150		0		0	0		False	
92550	form.ceram.brodribb.20-E	Brodribb type 20 E	RIB-object_form	92150		0		0	0		False	
92560	form.ceram.brodribb.20-G	Brodribb type 20 G	RIB-object_form	92150		0		0	0		False	
92570	form.ceram.brodribb.20-J	Brodribb type 20 J	RIB-object_form	92150		0		0	0		False	
92580	form.ceram.brodribb.21	Brodribb type 21	RIB-object_form	92150		0		0	0		False	
92590	form.ceram.brodribb.21-B	Brodribb type 21 B	RIB-object_form	92150		0		0	0		False	
92600	form.ceram.brodribb.22	Brodribb type 22	RIB-object_form	92150		0		0	0		False	
92610	form.ceram.brodribb.22-A	Brodribb type 22 A	RIB-object_form	92150		0		0	0		False	
92620	form.ceram.brodribb.23	Brodribb type 23	RIB-object_form	92150		0		0	0		False	
92630	form.ceram.brodribb.24	Brodribb type 24	RIB-object_form	92150		0		0	0		False	
92640	form.ceram.brodribb.25	Brodribb type 25	RIB-object_form	92150		0		0	0		False	
92650	form.ceram.brodribb.26	Brodribb type 26	RIB-object_form	92150		0		0	0		False	
92660	form.ceram.brodribb.27	Brodribb type 27	RIB-object_form	92150		0		0	0		False	
92670	form.ceram.brodribb.28	Brodribb type 28	RIB-object_form	92150		0		0	0		False	
92680	form.ceram.brodribb.29	Brodribb type 29	RIB-object_form	92150		0		0	0		False	
92690	form.ceram.brodribb.30	Brodribb type 30	RIB-object_form	92150		0		0	0		False	
92700	form.ceram.brodribb.31	Brodribb type 31	RIB-object_form	92150		0		0	0		False	
92710	form.ceram.brodribb.32	Brodribb type 32	RIB-object_form	92150		0		0	0		False	
92720	form.ceram.brodribb.33	Brodribb type 33	RIB-object_form	92150		0		0	0		False	
92730	form.ceram.brodribb.34	Brodribb type 34	RIB-object_form	92150		0		0	0		False	
92740	form.ceram.brodribb.35	Brodribb type 35	RIB-object_form	92150		0		0	0		False	
92750	form.ceram.brodribb.36	Brodribb type 36	RIB-object_form	92150		0		0	0		False	
92760	form.ceram.brodribb.37	Brodribb type 37	RIB-object_form	92150		0		0	0		False	
92770	form.ceram.brodribb.38	Brodribb type 38	RIB-object_form	92150		0		0	0		False	
92780	form.ceram.brodribb.39	Brodribb type 39	RIB-object_form	92150		0		0	0		False	
92790	form.ceram.brodribb.40	Brodribb type 40	RIB-object_form	92150		0		0	0		False	
92800	form.ceram.brodribb.41	Brodribb type 41	RIB-object_form	92150		0		0	0		False	
92810	form.ceram.brodribb.42	Brodribb type 42	RIB-object_form	92150		0		0	0		False	
92820	form.ceram.brodribb.43	Brodribb type 43	RIB-object_form	92150		0		0	0		False	
92830	form.ceram.brodribb.44	Brodribb type 44	RIB-object_form	92150		0		0	0		False	
92840	form.ceram.brodribb.45	Brodribb type 45	RIB-object_form	92150		0		0	0		False	
92850	form.ceram.brodribb.46	Brodribb type 46	RIB-object_form	92150		0		0	0		False	
92860	form.ceram.brodribb.47	Brodribb type 47	RIB-object_form	92150		0		0	0		False	
92870	form.ceram.brodribb.48	Brodribb type 48	RIB-object_form	92150		0		0	0		False	
92880	form.ceram.brodribb.49	Brodribb type 49	RIB-object_form	92150		0		0	0		False	
92890	form.ceram.brodribb.50	Brodribb type 50	RIB-object_form	92150		0		0	0		False	
92900	form.ceram.brodribb.51	Brodribb type 51	RIB-object_form	92150		0		0	0		False	
92910	form.ceram.brodribb.52	Brodribb type 52	RIB-object_form	92150		0		0	0		False	
92920	form.ceram.brodribb.53	Brodribb type 53	RIB-object_form	92150		0		0	0		False	
92930	form.ceram.brodribb.54	Brodribb type 54	RIB-object_form	92150		0		0	0		False	
92940	form.ceram.brodribb.55	Brodribb type 55	RIB-object_form	92150		0		0	0		False	
92950	form.ceram.brodribb.56	Brodribb type 56	RIB-object_form	92150		0		0	0		False	
92960	form.ceram.clifford	Clifford civic tile stamp forms	RIB-object_form	90020		0		0	0		False	
92970	form.ceram.clifford.1-a	Clifford type 1 A	RIB-object_form	92960		0		0	0		False	
92980	form.ceram.clifford.1-b	Clifford type 1 B	RIB-object_form	92960		0		0	0		False	
92990	form.ceram.clifford.1-c	Clifford type 1 C	RIB-object_form	92960		0		0	0		False	
93000	form.ceram.clifford.1-d	Clifford type 1 D	RIB-object_form	92960		0		0	0		False	
93010	form.ceram.clifford.1-e	Clifford type 1 E	RIB-object_form	92960		0		0	0		False	
93020	form.ceram.clifford.1-f	Clifford type 1 F	RIB-object_form	92960		0		0	0		False	
93030	form.ceram.clifford.2	Clifford type 2	RIB-object_form	92960		0		0	0		False	
93040	form.ceram.clifford.3	Clifford type 3	RIB-object_form	92960		0		0	0		False	
93050	form.ceram.clifford.4	Clifford type 4	RIB-object_form	92960		0		0	0		False	
93060	form.ceram.clifford.5	Clifford type 5	RIB-object_form	92960		0		0	0		False	
93070	form.ceram.clifford.7	Clifford type 7	RIB-object_form	92960		0		0	0		False	
93080	form.ceram.collingwood	Collingwood dish forms	RIB-object_form	90020		0		0	0		False	
93090	form.ceram.collingwood.44	Collingwood 44	RIB-object_form	93080		0		0	0		False	
93100	form.ceram.crambeck	Crambeck forms	RIB-object_form	90020		0		0	0		False	
93110	form.ceram.crambeck.5a	Crambeck 5a	RIB-object_form	93100		0		0	0		False	
93120	form.ceram.darvill	Darvill private tile stamp forms	RIB-object_form	90020		0		0	0		False	
93130	form.ceram.darvill.a	Darvill type a	RIB-object_form	93120		0		0	0		False	
93140	form.ceram.darvill.b	Darvill type b	RIB-object_form	93120		0		0	0		False	
93150	form.ceram.darvill.c	Darvill type c	RIB-object_form	93120		0		0	0		False	
93160	form.ceram.darvill.d	Darvill type d	RIB-object_form	93120		0		0	0		False	
93170	form.ceram.darvill.e	Darvill type e	RIB-object_form	93120		0		0	0		False	
93180	form.ceram.darvill.f	Darvill type f	RIB-object_form	93120		0		0	0		False	
93190	form.ceram.darvill.g	Darvill type g	RIB-object_form	93120		0		0	0		False	
93200	form.ceram.darvill.h	Darvill type h	RIB-object_form	93120		0		0	0		False	
93210	form.ceram.darvill.i	Darvill type i	RIB-object_form	93120		0		0	0		False	
93220	form.ceram.grimes.leg_20	Grimes tile forms (Legio XX)	RIB-object_form	90020		0		0	0		False	
93230	form.ceram.grimes.leg_20.01	Grimes type 1	RIB-object_form	93220		0		0	0		False	
