id_code	name	variant_type	parent_table_id	parent_id	certainty_id	language_attribute_id	related_entity_id	notes
4694	Bremesio	101	94	1791	1	1050	0	
4695	Doncaster / Danum	102	94	1899	1	1400	0	
4696	Danum	101	94	1899	1	1050	0	
4697	Maryport / Alauna	102	94	1925	1	1400	0	
4698	Alauna	101	94	1925	1	1050	0	
4699	Netherby / Castra Exploratorum	102	94	1932	1	1400	0	
4700	Castra Exploratorum	101	94	1932	1	1050	0	
4701	Ambleside / Galava	102	94	1913	1	1400	0	
4702	Galava	101	94	1913	1	1050	0	
4703	Cambridge / Duroliponte	102	94	1815	1	1400	0	
4704	Duroliponte	101	94	1815	1	1050	0	
4705	Mildenhall / Cunetio	102	94	14859	1	1400	0	
4706	Cunetio	101	94	14859	1	1050	0	
4707	Carrawburgh / Brocolitia	102	94	1972	1	1400	0	
4708	Brocolitia	101	94	1972	1	1050	0	
4709	Birrens / Blatobulgium	102	94	1812	1	1400	0	
4710	Blatobulgium	101	94	1812	1	1050	0	
4711	Old Carlisle / Maglona	102	94	1929	1	1400	0	
4713	Northwich / Condate	102	94	2152	1	1400	0	
4714	Condate	101	94	2152	1	1050	0	
4715	Great Chesters / Aesica	102	94	1986	1	1400	0	
4716	Aesica	101	94	1986	1	1050	0	
4717	Appleby / Aballaba	102	94	1917	1	1400	0	
4718	Aballaba	101	94	1917	1	1050	0	
4719	Ancaster / Causennae	102	94	1789	1	1400	0	
4720	Causennae	101	94	1789	1	1050	0	
4721	Ardoch / Alauna	102	94	2049	1	1400	0	
4722	Alauna	101	94	2049	1	1050	0	
4723	Barking / Londinium	102	94	2390	1	1400	0	
4724	Londinium	101	94	2390	1	1050	0	
4725	Brougham / Brocavum	102	94	1916	1	1400	0	
4726	Brocavum	101	94	1916	1	1050	0	
4727	Newport / Vectis	102	94	1813	1	1400	0	
4728	Vectis	101	94	1813	1	1050	0	
4729	Bowness-on-Solway / Maia	102	94	2022	1	1400	0	
4730	Maia	101	94	2022	1	1050	0	
4731	Pumsaint / Luentinum	102	94	2380	1	1400	0	
4732	Luentinum	101	94	2380	1	1050	0	
4733	Reculver / Regulbium	102	94	2117	1	1400	0	
4734	Regulbium	101	94	2117	1	1050	0	
4735	Pevensey / Anderitum	102	94	2687	1	1400	0	
4736	Anderitum	101	94	2687	1	1050	0	
4737	Cirencester / Corinium	102	94	1836	1	1400	0	
4738	Corinium	101	94	1836	1	1050	0	
4739	Hardknott / Mediobogdum	102	94	1920	1	1400	0	
4740	Mediobogdum	101	94	1920	1	1050	0	
4741	Richborough / Rutupiae	102	94	1827	1	1400	0	
4742	Rutupiae	101	94	1827	1	1050	0	
4743	Chesterholm / Vindolanda	102	94	2456	1	1400	0	
4744	Vindolanda	101	94	2456	1	1050	0	
4745	Carmarthen / Moridunum	102	94	1884	1	1400	0	
4746	Moridunum	101	94	1884	1	1050	0	
4747	Mancetter / Manduessedum	102	94	1757	1	1400	0	
4748	Manduessedum	101	94	1757	1	1050	0	
4749	Castleshaw / Rigodunum	102	94	2654	1	1400	0	
4750	Rigodunum	101	94	2654	1	1050	0	
4751	Littleborough / Segelocum	102	94	1868	1	1400	0	
4752	Segelocum	101	94	1868	1	1050	0	
4753	Lympne / Lemanis	102	94	1828	1	1400	0	
4754	Lemanis	101	94	1828	1	1050	0	
4755	East Stoke / Ad Pontem	102	94	9444	1	1400	0	
4757	Caerleon / Isca	102	94	1751	1	1400	0	
4758	Isca	101	94	1751	1	1050	0	
4759	Castor / Durobrivae	102	94	2057	1	1400	0	
4760	Durobrivae	101	94	2057	1	1050	0	
4761	Portchester Castle / Portus Adurni	102	94	2744	1	1400	0	
4762	Portus Adurni	101	94	2744	1	1050	0	
4763	Drumburgh / Congavata	102	94	2019	1	1400	0	
4764	Congavata	101	94	2019	1	1050	0	
4765	Brough under Stainmore / Verteris	102	94	1914	1	1400	0	
4766	Verteris	101	94	1914	1	1050	0	
4767	Canterbury / Durovernum	102	94	1826	1	1400	0	
4768	Durovernum	101	94	1826	1	1050	0	
4769	Inveresk / Coria	102	94	2030	1	1400	0	
4770	Coria	101	94	2030	1	1050	0	
4771	Burrow Walls / Magis	102	94	1924	1	1400	0	
4772	Magis	101	94	1924	1	1050	0	
4773	Bath / Aquae Sulis	102	94	1781	1	1400	0	
4774	Aquae Sulis	101	94	1781	1	1050	0	
4775	Caerwent / Venta Silurum	102	94	1876	1	1400	0	
4776	Venta Silurum	101	94	1876	1	1050	0	
4777	Ilkley / Verbeia	102	94	1905	1	1400	0	
4778	Verbeia	101	94	1905	1	1050	0	
4779	Colchester / Camulodunum	102	94	1851	1	1400	0	
4780	Camulodunum	101	94	1851	1	1050	0	
4781	Old Penrith / Voreda	102	94	1931	1	1400	0	
4782	Voreda	101	94	1931	1	1050	0	
4783	Chichester / Noviomagus Regentium	102	94	1831	1	1400	0	
4784	Noviomagus Regentium	101	94	1831	1	1050	0	
4785	Brockley Hill / Sulloniacae	102	94	2112	1	1400	0	
4786	Sulloniacae	101	94	2112	1	1050	0	
4787	Sittingbourne / Durolevum	102	94	2862	1	1400	0	
4788	Durolevum	101	94	2862	1	1050	0	
4789	Southwark / Londinium	102	94	1749	1	1400	0	
4790	Londinium	101	94	1749	1	1050	0	
4791	Scole / Villa Faustini	102	94	2772	1	1400	0	
4792	Villa Faustini	101	94	2772	1	1050	0	
4793	Springhead / Vagniacis	102	94	2611	1	1400	0	
4794	Vagniacis	101	94	2611	1	1050	0	
4795	Rudchester / Vindobala	102	94	1956	1	1400	0	
4796	Vindobala	101	94	1956	1	1050	0	
4797	Saint Albans / Verulamium	102	94	1856	1	1400	0	
4798	Verulamium	101	94	1856	1	1050	0	
4799	Tadcaster / Calcaria	102	94	2409	1	1400	0	
4800	Calcaria	101	94	2409	1	1050	0	
4801	Silchester / Calleva	102	94	1829	1	1400	0	
4802	Calleva	101	94	1829	1	1050	0	
4803	Tilston / Bovium	102	94	2386	1	1400	0	
4804	Bovium	101	94	2386	1	1050	0	
4805	Sea Mills / Abona	102	94	2588	1	1400	0	
4806	Abona	101	94	2588	1	1050	0	
4807	Slack / Camulodunum	102	94	1902	1	1400	0	
4808	Camulodunum	101	94	1902	1	1050	0	
4809	South Shields / Arbeia	102	94	1778	1	1400	0	
4810	Arbeia	101	94	1778	1	1050	0	
4811	Stanwix / Uxellodunum	102	94	2014	1	1400	0	
4812	Uxellodunum	101	94	2014	1	1050	0	
4813	Shadwell / Londinium	102	94	2187	1	1400	0	
4814	Londinium	101	94	2187	1	1050	0	
4815	Towcester / Lactodurum	102	94	2440	1	1400	0	
4816	Lactodurum	101	94	2440	1	1050	0	
4817	York / Eboracum	102	94	1822	1	1400	0	
4818	Eboracum	101	94	1822	1	1050	0	
4819	Wroxeter / Viroconium	102	94	1806	1	1400	0	
4820	Viroconium	101	94	1806	1	1050	0	
4821	Worcester / Vertis	102	94	2195	1	1400	0	
4822	Vertis	101	94	2195	1	1050	0	
4823	Winchester / Venta Belgarum	102	94	1830	1	1400	0	
4824	Venta Belgarum	101	94	1830	1	1050	0	
4825	Willoughby-on-the-Wolds / Vernemetum	102	94	2631	1	1400	0	
4826	Vernemetum	101	94	2631	1	1050	0	
4827	Wigan / Coccium	102	94	2871	1	1400	0	
4828	Coccium	101	94	2871	1	1050	0	
4829	Whitley Castle / Epiacum	102	94	1940	1	1400	0	
4830	Epiacum	101	94	1940	1	1050	0	
4831	Whitchurch / Mediolanum	102	94	2332	1	1400	0	
4832	Mediolanum	101	94	2332	1	1050	0	
4833	Water Newton / Durobrivae	102	94	2180	1	1400	0	
4834	Durobrivae	101	94	2180	1	1050	0	
4835	Wanborough / Durocornovium	102	94	2099	1	1400	0	
4836	Durocornovium	101	94	2099	1	1050	0	
4837	Wallsend / Segedunum	102	94	1943	1	1400	0	
4838	Segedunum	101	94	1943	1	1050	0	
4839	Wall / Letocetum	102	94	1872	1	1400	0	
4840	Letocetum	101	94	1872	1	1050	0	
4841	Villey-sur-Tille / Tilena	102	94	1280	1	1400	0	
4842	Tilena	101	94	1280	1	1050	0	
4843	Vertault / Vertillum	102	94	1289	1	1400	0	
4844	Vertillum	101	94	1289	1	1050	0	
4845	Usk / Burrium	102	94	1878	1	1400	0	
4846	Burrium	101	94	1878	1	1050	0	
4847	Corbridge / Coria / Corstopitum	102	94	1793	1	1400	0	
4848	Coria	101	94	1793	1	1050	0	
4849	Corstopitum	101	94	1793	1	1050	0	
4850	Corseul / Fanum Martis	102	94	3764	1	1400	0	
4851	Fanum Martis	101	94	3764	1	1050	0	
4852	Rochemaure / Alba Helviorum	102	94	4888	1	1400	0	
4853	Alba Helviorum	101	94	4888	1	1050	0	
4854	Oppenheim / Buconica	102	94	3396	1	1400	0	
4855	Buconica	101	94	3396	1	1050	0	
4856	Frauenchiemsee / Bedaium	102	94	5904	1	1400	0	
4857	Bedaium	101	94	5904	1	1050	0	
4858	Entrechaux / Vasio	102	94	4844	1	1400	0	
4859	Vasio	101	94	4844	1	1050	0	
4860	Landscha an der Mur / Flavia Solva	102	94	6191	1	1400	0	
4861	Flavia Solva	101	94	6191	1	1050	0	
4862	La Bastidonne / Aquae Sextiae	102	94	5325	1	1400	0	
4863	Aquae Sextiae	101	94	5325	1	1050	0	
4864	Rochefort-Samson / Valentia	102	94	4845	1	1400	0	
4865	Valentia	101	94	4845	1	1050	0	
4866	Rheinzabern / Tabernae	102	94	3195	1	1400	0	
4867	Tabernae	101	94	3195	1	1050	0	
4868	Eyragues / Avennio	102	94	5163	1	1400	0	
4869	Avennio	101	94	5163	1	1050	0	
4870	Ladenburg / Lopodunum	102	94	3431	1	1400	0	
4871	Lopodunum	101	94	3431	1	1050	0	
4872	Germersheim / Vicus Iulius	102	94	3366	1	1400	0	
4873	Vicus Iulius	101	94	3366	1	1050	0	
4874	Laufen / Bedaium	102	94	6262	1	1400	0	
4875	Bedaium	101	94	6262	1	1050	0	
4876	Chur / Curia	102	94	3260	1	1400	0	
4877	Curia	101	94	3260	1	1050	0	
4878	Chailly-en-Brie / Calagum	102	94	4470	1	1400	0	
4879	Calagum	101	94	4470	1	1050	0	
4880	Fontaine d'Eure / Ura Fons	102	94	10013	1	1400	0	
4881	Ura Fons	101	94	10013	1	1050	0	
4882	Grandfontaine / Donon	102	94	3204	1	1400	0	
4883	Donon	101	94	3204	1	1050	0	
4884	Luscan / Lugdunum Convenarum	102	94	625	1	1400	0	
4885	Lugdunum Convenarum	101	94	625	1	1050	0	
4886	Caumont-sur-Durance / Cabellio	102	94	5502	1	1400	0	
4887	Cabellio	101	94	5502	1	1050	0	
4888	Houdain-lez-Bavay / Bagacum	102	94	1692	1	1400	0	
4889	Bagacum	101	94	1692	1	1050	0	
4890	Polling / Virunum	102	94	6503	1	1400	0	
4891	Virunum	101	94	6503	1	1050	0	
4892	Greith / Noreia	102	94	6150	1	1400	0	
4893	Noreia	101	94	6150	1	1050	0	
4894	Galie / Lugdunum Convenarum	102	94	736	1	1400	0	
4895	Lugdunum Convenarum	101	94	736	1	1050	0	
4896	Hufingen / Brigobannis	102	94	3335	1	1400	0	
4897	Brigobannis	101	94	3335	1	1050	0	
4898	Feurs / Forum Segusiavorum	102	94	3777	1	1400	0	
4899	Forum Segusiavorum	101	94	3777	1	1050	0	
4900	Kempten / Cambodunum	102	94	6558	1	1400	0	
4901	Cambodunum	101	94	6558	1	1050	0	
4902	Montfort / Narbo	102	94	5140	1	1400	0	
4903	Narbo	101	94	5140	1	1050	0	
4904	Dampierre-en-Burly / Belca	102	94	4267	1	1400	0	
4905	Belca	101	94	4267	1	1050	0	
4906	Escautpont / Pontes Caldis	102	94	1684	1	1400	0	
4907	Pontes Caldis	101	94	1684	1	1050	0	
4908	Brignon / Briginno	102	94	4614	1	1400	0	
4909	Briginno	101	94	4614	1	1050	0	
4910	Fontfroide / Narbo	102	94	4779	1	1400	0	
4911	Narbo	101	94	4779	1	1050	0	
4912	Amay / Amianum	102	94	967	1	1400	0	
4913	Amianum	101	94	967	1	1050	0	
4914	Larcan / Lugdunum Convenarum	102	94	667	1	1400	0	
4915	Lugdunum Convenarum	101	94	667	1	1050	0	
4916	Eferding / Ad Mauros	102	94	6724	1	1400	0	
4917	Ad Mauros	101	94	6724	1	1050	0	
4918	Digoin / Pocrinium	102	94	4361	1	1400	0	
4919	Pocrinium	101	94	4361	1	1050	0	
4920	Eggstatt / Bedaium	102	94	6241	1	1400	0	
4921	Bedaium	101	94	6241	1	1050	0	
4922	Dieulouard / Scarponna	102	94	1039	1	1400	0	
4923	Scarponna	101	94	1039	1	1050	0	
4924	Le Tholonet / Aquae Sextiae	102	94	4786	1	1400	0	
4925	Aquae Sextiae	101	94	4786	1	1050	0	
4926	Huos / Lugdunum Convenarum	102	94	656	1	1400	0	
4927	Lugdunum Convenarum	101	94	656	1	1050	0	
4928	Narbonne / Narbo	102	94	4561	1	1400	0	
4929	Narbo	101	94	4561	1	1050	0	
4930	Nied / Nida	102	94	3490	1	1400	0	
4931	Nida	101	94	3490	1	1050	0	
4932	Brandlhof / Virunum	102	94	6123	1	1400	0	
4933	Virunum	101	94	6123	1	1050	0	
4934	Pubersdorf / Virunum	102	94	5967	1	1400	0	
4935	Virunum	101	94	5967	1	1050	0	
4936	Cuers / Olbia	102	94	5428	1	1400	0	
4937	Olbia	101	94	5428	1	1050	0	
4938	Muta / Celeia	102	94	15143	1	1400	0	
4939	Celeia	101	94	15143	1	1050	0	
4940	Lezignan / Usuerva	102	94	195	1	1400	0	
4941	Usuerva	101	94	195	1	1050	0	
4942	Michaelbeuern / Iuvavum	102	94	5885	1	1400	0	
4943	Iuvavum	101	94	5885	1	1050	0	
4944	Maribor / Marburg	102	94	5860	1	1400	0	
4945	Marburg	101	94	5860	1	1050	0	
4946	Argenton-sur-Creuse / Argentomagus	102	94	666	1	1400	0	
4947	Argentomagus	101	94	666	1	1050	0	
4948	Chassenon / Cassinomagus	102	94	80	1	1400	0	
4949	Cassinomagus	101	94	80	1	1050	0	
4950	Dobrna / Celeia	102	94	6178	1	1400	0	
4951	Celeia	101	94	6178	1	1050	0	
4952	Budenheim / Mogontiacum	102	94	3697	1	1400	0	
4953	Mogontiacum	101	94	3697	1	1050	0	
4954	Burglen / Petinesca	102	94	3274	1	1400	0	
4955	Petinesca	101	94	3274	1	1050	0	
4956	Bordeaux / Burdigala	102	94	10	1	1400	0	
4957	Burdigala	101	94	10	1	1050	0	
4958	Lebmach / Virunum	102	94	5952	1	1400	0	
4959	Virunum	101	94	5952	1	1050	0	
4960	Ptuj / Poetovio	102	94	15927	1	1400	0	
4961	Poetovio	101	94	15927	1	1050	0	
4962	Dachstein / Triboci	102	94	3327	1	1400	0	
4963	Triboci	101	94	3327	1	1050	0	
4964	Dottendorf / Bonna	102	94	3011	1	1400	0	
4965	Bonna	101	94	3011	1	1050	0	
4966	Bingerbruck / Bingium	102	94	3508	1	1400	0	
4967	Bingium	101	94	3508	1	1050	0	
4968	Dechantskirchen / Savaria	102	94	9461	1	1400	0	
4969	Savaria	101	94	9461	1	1050	0	
4970	Haudiomont / Verodunum	102	94	1222	1	1400	0	
4971	Verodunum	101	94	1222	1	1050	0	
4972	Gresse / Dea Augusta Vocontiorum	102	94	5168	1	1400	0	
4973	Dea Augusta Vocontiorum	101	94	5168	1	1050	0	
4974	Gross Sankt Florian / Flavia Solva	102	94	6529	1	1400	0	
4975	Flavia Solva	101	94	6529	1	1050	0	
4976	Brugg / Vindonissa	102	94	3235	1	1400	0	
4977	Vindonissa	101	94	3235	1	1050	0	
4978	Bruneck / Brunico	102	94	6467	1	1400	0	
4979	Brunico	101	94	6467	1	1050	0	
4980	Hyeres / Olbia	102	94	4883	1	1400	0	
4981	Olbia	101	94	4883	1	1050	0	
4982	Aussieres / Narbo	102	94	5616	1	1400	0	
4983	Narbo	101	94	5616	1	1050	0	
4984	Kappel am Krappfeld / Noreia	102	94	6348	1	1400	0	
4985	Noreia	101	94	6348	1	1050	0	
4986	Le Revest-les-Eaux / Telo Martius	102	94	5150	1	1400	0	
4987	Telo Martius	101	94	5150	1	1050	0	
4988	Barisey-au-Plain / Tullum	102	94	1237	1	1400	0	
4989	Tullum	101	94	1237	1	1050	0	
4990	Haut-Vully / Vully le Haut	102	94	3221	1	1400	0	
4991	Vully le Haut	102	94	3221	1	1400	0	
4992	Cumberland Quarries / Cumbria	102	94	1934	1	1400	0	
4993	Kussaberg-Dangstetten / Dangstetten	102	94	3713	1	1400	0	
4994	Kussaberg-Dangstetten	102	94	3713	1	1902	0	
4995	Aalen / Ala	102	94	6563	1	1400	0	
4996	Ala	101	94	6563	1	1050	0	
4997	Alise-Sainte-Reine / Alesia	102	94	3769	1	1400	0	
4999	Almeria / Murgi	102	94	955	1	1400	0	
5000	Murgi	101	94	955	1	1050	0	
5001	Krefeld / Gelduba	102	94	3095	1	1400	0	
5002	Gelduba	101	94	3095	1	1050	0	
5003	Herminis / Narbo	102	94	5572	1	1400	0	
5004	Narbo	101	94	5572	1	1050	0	
5005	Alba-la-Romaine / Alba / Alba Helviorum	102	94	4563	1	1400	0	
5006	Alba	101	94	4563	1	1050	0	
5007	Alba Helviorum	101	94	4563	1	1050	0	
5008	Monterolier / Ratomagus / Rotomagus	102	94	3969	1	1400	0	
5009	Ratomagus	101	94	3969	1	1050	0	
5010	Rotomagus	101	94	3969	1	1050	0	
5011	Grimlinghausen / Grimmlinghausen	102	94	3092	1	1400	0	
5012	Grimmlinghausen	102	94	3092	1	1902	0	
5013	Autun / Augustodunum / Haedui	102	94	3772	1	1400	0	
5014	Augustodunum	101	94	3772	1	1050	0	
5015	Haedui	401	94	3772	1	1400	0	
5016	Eguisheim / Egisheim	102	94	3653	1	1400	0	
5017	Egisheim	102	94	3653	1	1902	0	
5018	Rhone / Rhodanus	102	94	5528	1	1400	0	
5019	Rhodanus	101	94	5528	1	1050	0	
5020	Menerbes / Apta	102	94	4704	1	1400	0	
5021	Apta	101	94	4704	1	1050	0	
5022	Brionne / Brevodorum	102	94	4179	1	1400	0	
5023	Brevodorum	101	94	4179	1	1050	0	
5024	Pforzheim / Portus	102	94	3169	1	1400	0	
5025	Portus	101	94	3169	1	1050	0	
5026	Is-sur-Tille / Tilena	102	94	1278	1	1400	0	
5027	Tilena	101	94	1278	1	1050	0	
5028	Maglern / Meclaria	102	94	6390	1	1400	0	
5029	Meclaria	101	94	6390	1	1050	0	
5030	Koln-Alteburg / Colonia Claudia Ara Agrippinensium	102	94	3125	1	1400	0	
5031	Colonia Claudia Ara Agrippinensium	101	94	3125	1	1050	0	
5032	Gnotzheim / Mediana	102	94	6590	1	1400	0	
5033	Mediana	101	94	6590	1	1050	0	
5034	Neudeck / Noreia	102	94	6149	1	1400	0	
5035	Noreia	101	94	6149	1	1050	0	
5036	Deneuvre / Donobriga	102	94	982	1	1400	0	
5037	Donobriga	101	94	982	1	1050	0	
5038	La Roque-Alric / Vasio	102	94	5009	1	1400	0	
5039	Vasio	101	94	5009	1	1050	0	
5040	Eberstein / Noreia	102	94	6140	1	1400	0	
5041	Noreia	101	94	6140	1	1050	0	
5042	Mallentein / Teurnia	102	94	6335	1	1400	0	
5043	Teurnia	101	94	6335	1	1050	0	
5044	Oloron-Sainte-Marie / Iluro	102	94	210	1	1400	0	
5045	Iluro	101	94	210	1	1050	0	
5046	Gourdan-Polignan / Lugdunum Convenarum	102	94	325	1	1400	0	
5047	Lugdunum Convenarum	101	94	325	1	1050	0	
5048	Koln-Bocklemund / Colonia Claudia Ara Agrippinensium	102	94	3024	1	1400	0	
5049	Colonia Claudia Ara Agrippinensium	101	94	3024	1	1050	0	
5050	Heerlen / Coriovallum	102	94	2930	1	1400	0	
5051	Coriovallum	101	94	2930	1	1050	0	
5052	La Begude-de-Mazenc / Dea Augusta Vocontiorum	102	94	4718	1	1400	0	
5053	Dea Augusta Vocontiorum	101	94	4718	1	1050	0	
5054	Cogolin / Apta	102	94	5113	1	1400	0	
5055	Apta	101	94	5113	1	1050	0	
5056	Dijon / Divio	102	94	991	1	1400	0	
5057	Divio	101	94	991	1	1050	0	
5058	Julich / Iuliacum	102	94	2914	1	1400	0	
5059	Iuliacum	101	94	2914	1	1050	0	
29968	Autonomous Province of Bolzano – South Tyrol	102	94	18827	1	1400	0	
29967	South Tyrol	102	94	18827	1	1400	0	
5062	Kongen / Grinario	102	94	3170	1	1400	0	
5063	Grinario	101	94	3170	1	1050	0	
5064	Marguerittes / Nemausus	102	94	4572	1	1400	0	
5065	Nemausus	101	94	4572	1	1050	0	
5066	Auber / Lugdunum Convenarum	102	94	7331	1	1400	0	
5067	Lugdunum Convenarum	101	94	7331	1	1050	0	
5068	Porquerolles / Olbia	102	94	5356	1	1400	0	
5069	Olbia	101	94	5356	1	1050	0	
5070	Arras / Nemetacum	102	94	974	1	1400	0	
5071	Nemetacum	101	94	974	1	1050	0	
5072	Kading / Virunum	102	94	15962	1	1400	0	
5073	Virunum	101	94	15962	1	1050	0	
5074	Katwijk aan Zee / Lugdunum	102	94	3056	1	1400	0	
5075	Lugdunum	101	94	3056	1	1050	0	
5076	Avrolles / Eburobriga	102	94	4427	1	1400	0	
5077	Eburobriga	101	94	4427	1	1050	0	
5078	Le Bar-sur-Loup / Antipolis	102	94	4890	1	1400	0	
5079	Antipolis	101	94	4890	1	1050	0	
5080	Le Barroux / Vasio	102	94	4738	1	1400	0	
5081	Vasio	101	94	4738	1	1050	0	
5082	Beaumont-le-Roger / Mediolanum	102	94	3963	1	1400	0	
5083	Mediolanum	101	94	3963	1	1050	0	
5084	Charlas / Lugdunum Convenarum	102	94	337	1	1400	0	
5085	Lugdunum Convenarum	101	94	337	1	1050	0	
5086	Digne-les-Bains / Dinia	102	94	5087	1	1400	0	
5088	Clermont-Ferrand / Augustonemetum	102	94	6	1	1400	0	
5089	Augustonemetum	101	94	6	1	1050	0	
5090	Montjustin / Aquae Sextiae	102	94	5040	1	1400	0	
5091	Aquae Sextiae	101	94	5040	1	1050	0	
5092	Balazuc / Alba Helviorum	102	94	5241	1	1400	0	
5093	Alba Helviorum	101	94	5241	1	1050	0	
5094	Cividale del Friuli / Forum Iulii	102	94	9170	1	1400	0	
5095	Forum Iulii	101	94	9170	1	1050	0	
5096	Mondilhan / Lugdunum Convenarum	102	94	795	1	1400	0	
5097	Lugdunum Convenarum	101	94	795	1	1050	0	
5098	Chartres / Autricum	102	94	3937	1	1400	0	
5099	Autricum	101	94	3937	1	1050	0	
5100	Dobovec / Celeia	102	94	15298	1	1400	0	
5101	Celeia	101	94	15298	1	1050	0	
5102	Cosne-Cours-sur-Loire / Condate	102	94	4320	1	1400	0	
5103	Condate	101	94	4320	1	1050	0	
5104	Gassin / Forum Iulii	102	94	5303	1	1400	0	
5105	Forum Iulii	101	94	5303	1	1050	0	
5106	Biot / Antipolis	102	94	4970	1	1400	0	
5107	Antipolis	101	94	4970	1	1050	0	
5108	Berley / Lugudunum	102	94	3840	1	1400	0	
5109	Lugudunum	101	94	3840	1	1050	0	
5110	Guchan / Lugdunum Convenarum	102	94	324	1	1400	0	
5111	Lugdunum Convenarum	101	94	324	1	1050	0	
5112	Maria Saal / Virunum	102	94	5848	1	1400	0	
5113	Virunum	101	94	5848	1	1050	0	
5114	Mittenwald / Inutrium	102	94	6549	1	1400	0	
5115	Inutrium	101	94	6549	1	1050	0	
5116	Baumburg / Bedaium	102	94	6255	1	1400	0	
5117	Bedaium	101	94	6255	1	1050	0	
5118	Lavant / Aguntum	102	94	5916	1	1400	0	
5119	Aguntum	101	94	5916	1	1050	0	
5120	Gap / Vapincum	102	94	4968	1	1400	0	
5121	Vapincum	101	94	4968	1	1050	0	
5122	Niederberg / Confluentes	102	94	3536	1	1400	0	
5123	Confluentes	101	94	3536	1	1050	0	
5124	Grasse / Antipolis	102	94	5312	1	1400	0	
5125	Antipolis	101	94	5312	1	1050	0	
5126	Ranten / Tarnasicum	102	94	6155	1	1400	0	
5127	Tarnasicum	101	94	6155	1	1050	0	
5128	Chateaurenard / Avennio	102	94	5164	1	1400	0	
5129	Avennio	101	94	5164	1	1050	0	
5130	Paindorf / Virunum	102	94	5962	1	1400	0	
5131	Virunum	101	94	5962	1	1050	0	
5132	Pernes-les-Fontaines / Carpentorate	102	94	15668	1	1400	0	
5133	Carpentorate	101	94	15668	1	1050	0	
5134	Ossiach / Virunum	102	94	5915	1	1400	0	
5135	Virunum	101	94	5915	1	1050	0	
5136	Faucon / Vasio	102	94	5367	1	1400	0	
5137	Vasio	101	94	5367	1	1050	0	
5138	Cagnes-sur-Mer / Antipolis	102	94	5183	1	1400	0	
5139	Antipolis	101	94	5183	1	1050	0	
5140	Champagne-le-Sec / Vienna	102	94	3793	1	1400	0	
5141	Vienna	101	94	3793	1	1050	0	
5142	Montmaurin / Lugdunum Convenarum	102	94	85	1	1400	0	
5143	Lugdunum Convenarum	101	94	85	1	1050	0	
5144	Dachsberg / Ovilava	102	94	6384	1	1400	0	
5145	Ovilava	101	94	6384	1	1050	0	
5146	Emmersdorf / Virunum	102	94	6131	1	1400	0	
5147	Virunum	101	94	6131	1	1050	0	
5148	Bages / Narbo	102	94	5456	1	1400	0	
5149	Narbo	101	94	5456	1	1050	0	
5150	Pfaffenhofen am Inn / Pons Aeni	102	94	6524	1	1400	0	
30092	Rosenheim	301	94	6524	1	1400	0	
5152	Ampuis / Vienna	102	94	4588	1	1400	0	
5153	Vienna	101	94	4588	1	1050	0	
5154	Andance / Vienna	102	94	4724	1	1400	0	
5155	Vienna	101	94	4724	1	1050	0	
5156	Cheyssieu / Vienna	102	94	5054	1	1400	0	
5157	Vienna	101	94	5054	1	1050	0	
5158	Franquevielle / Lugdunum Convenarum	102	94	889	1	1400	0	
5159	Lugdunum Convenarum	101	94	889	1	1050	0	
5160	Budapest / Aquincum	102	94	8632	1	1400	0	
5161	Aquincum	101	94	8632	1	1050	0	
5162	Bessas / Alba Helviorum	102	94	5132	1	1400	0	
5163	Alba Helviorum	101	94	5132	1	1050	0	
5164	Gareoult / Aquae Sextiae	102	94	4796	1	1400	0	
5165	Aquae Sextiae	101	94	4796	1	1050	0	
5166	Rogaska Slatina / Celeia	102	94	15327	1	1400	0	
5167	Celeia	101	94	15327	1	1050	0	
5168	Rosendorf / Virunum	102	94	6126	1	1400	0	
5169	Virunum	101	94	6126	1	1050	0	
5170	Romagnieu / Vicus Augusti	102	94	5028	1	1400	0	
5171	Vicus Augusti	101	94	5028	1	1050	0	
5172	Orange / Arausio	102	94	4549	1	1400	0	
5173	Arausio	101	94	4549	1	1050	0	
5174	Jouques / Aquae Sextiae	102	94	4945	1	1400	0	
5175	Aquae Sextiae	101	94	4945	1	1050	0	
5176	Carhaix-Plouguer / Vorgium	102	94	4055	1	1400	0	
5177	Vorgium	101	94	4055	1	1050	0	
5178	Lieding / Noreia	102	94	6142	1	1400	0	
5179	Noreia	101	94	6142	1	1050	0	
5180	Divajeu / Dea Augusta Vocontiorum	102	94	5677	1	1400	0	
5181	Dea Augusta Vocontiorum	101	94	5677	1	1050	0	
5182	Rein / Flavia Solva	102	94	6199	1	1400	0	
5183	Flavia Solva	101	94	6199	1	1050	0	
5184	Bras / Aquae Sextiae	102	94	5320	1	1400	0	
5185	Aquae Sextiae	101	94	5320	1	1050	0	
5186	Junkerath / Icorigium	102	94	1150	1	1400	0	
5187	Icorigium	101	94	1150	1	1050	0	
5188	Retje / Celeia	102	94	16162	1	1400	0	
5189	Celeia	101	94	16162	1	1050	0	
5190	Langres / Andematunum	102	94	1038	1	1400	0	
5191	Andematunum	101	94	1038	1	1050	0	
5192	Malain / Mediolanum	102	94	990	1	1400	0	
5193	Mediolanum	101	94	990	1	1050	0	
5194	Meyreuil / Aquae Sextiae	102	94	4640	1	1400	0	
5195	Aquae Sextiae	101	94	4640	1	1050	0	
